"Record ID","Date and Time (SLT)","Temperature (C)","Humidity (%)","Air Quality (Gas)","Temperature Status","Humidity Status","Air Quality Status",Source,"Motor ON (Sprinkler)","Motor Run Time (sec)","Fan ON (Cooling)","Fan Run Time (sec)","Trigger Reason","Device ID",Notes
1,"2026-03-23 14:12:08",22.50,53.30,22,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
2,"2026-03-23 14:12:25",22.50,54.20,28,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
3,"2026-03-23 14:12:41",22.60,53.90,17,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
4,"2026-03-23 14:12:58",22.70,53.50,27,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
5,"2026-03-23 14:13:14",22.70,53.10,16,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
6,"2026-03-23 14:13:31",22.80,52.70,21,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
7,"2026-03-23 14:13:48",22.80,52.50,17,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
8,"2026-03-23 14:14:04",22.90,52.80,16,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
9,"2026-03-23 14:14:21",22.90,53.50,16,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
10,"2026-03-23 14:14:38",23.00,53.40,16,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
11,"2026-03-23 14:14:54",23.00,53.00,19,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
12,"2026-03-23 14:15:11",23.00,52.80,23,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
13,"2026-03-23 14:15:27",23.10,53.50,13,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
14,"2026-03-23 14:15:44",23.20,53.70,19,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
15,"2026-03-23 14:16:01",23.20,53.50,18,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
16,"2026-03-23 14:16:17",23.30,53.20,19,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
17,"2026-03-23 14:16:34",23.30,52.70,18,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
18,"2026-03-23 14:16:51",23.30,52.30,15,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
19,"2026-03-23 14:17:08",23.40,52.00,16,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
20,"2026-03-23 14:17:24",23.40,51.90,16,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
21,"2026-03-23 14:17:41",23.40,51.70,16,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
22,"2026-03-23 14:17:58",23.50,51.80,16,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
23,"2026-03-23 14:18:14",23.50,51.70,16,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
24,"2026-03-23 14:18:31",23.60,51.70,16,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
25,"2026-03-23 14:18:47",23.60,51.60,15,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
26,"2026-03-23 14:19:04",23.60,51.70,12,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
27,"2026-03-23 14:19:21",23.60,51.40,15,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
28,"2026-03-23 14:19:37",23.70,51.50,11,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
29,"2026-03-23 14:19:54",23.70,51.70,16,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
30,"2026-03-23 14:20:10",23.80,51.70,26,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
31,"2026-03-23 14:20:27",23.80,51.90,16,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
32,"2026-03-23 14:20:44",23.80,52.20,19,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
33,"2026-03-23 14:21:01",23.80,51.90,16,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
34,"2026-03-23 14:21:24",23.90,52.00,16,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
35,"2026-03-23 14:21:33",23.90,52.20,16,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
36,"2026-03-23 14:21:50",23.90,52.20,19,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
37,"2026-03-23 14:22:05",24.00,52.10,26,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
38,"2026-03-23 14:22:22",24.00,52.50,18,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
39,"2026-03-23 14:22:37",24.00,53.10,21,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
40,"2026-03-23 14:22:54",24.00,53.50,22,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
41,"2026-03-23 14:23:11",24.10,54.20,17,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
42,"2026-03-23 14:23:27",24.10,54.00,16,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
43,"2026-03-23 14:23:44",24.20,53.70,21,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
44,"2026-03-23 14:24:01",24.20,53.20,9,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
45,"2026-03-23 14:24:18",24.20,52.90,22,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
46,"2026-03-23 14:24:32",24.20,52.60,16,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
47,"2026-03-23 14:24:49",24.30,52.30,15,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
48,"2026-03-23 14:25:06",24.30,52.60,16,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
49,"2026-03-23 14:25:25",24.30,52.60,16,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
50,"2026-03-23 14:25:38",24.30,52.30,17,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
51,"2026-03-23 14:25:55",24.40,52.10,16,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
52,"2026-03-23 14:26:26",24.30,52.00,16,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
53,"2026-03-23 14:26:27",24.30,52.10,16,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
54,"2026-03-23 14:26:45",24.40,51.80,19,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
55,"2026-03-23 14:26:58",24.40,51.80,23,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
56,"2026-03-23 14:27:15",24.40,51.70,13,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
57,"2026-03-23 14:27:30",24.50,51.50,12,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
58,"2026-03-23 14:27:46",24.50,51.50,10,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
59,"2026-03-23 14:28:03",24.50,51.50,5,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
60,"2026-03-23 14:28:19",24.50,51.50,16,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
61,"2026-03-23 14:28:36",24.50,51.60,16,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
62,"2026-03-23 14:28:53",24.50,51.60,22,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
63,"2026-03-23 14:29:09",24.50,51.60,16,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
64,"2026-03-23 14:29:26",24.50,51.50,13,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
65,"2026-03-23 14:29:43",24.60,51.50,25,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
66,"2026-03-23 14:29:59",24.60,51.60,14,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
67,"2026-03-23 14:30:16",24.60,51.40,19,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
68,"2026-03-23 14:30:32",24.60,51.40,0,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
69,"2026-03-23 14:30:49",24.60,51.30,15,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
70,"2026-03-23 14:31:06",24.60,51.10,16,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
71,"2026-03-23 14:31:22",24.70,51.00,11,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
72,"2026-03-23 14:31:39",24.70,51.20,29,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
73,"2026-03-23 14:31:56",24.70,51.30,19,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
74,"2026-03-23 14:32:12",24.70,51.40,15,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
75,"2026-03-23 14:32:29",24.70,51.40,23,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
76,"2026-03-23 14:32:53",24.70,51.60,15,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
77,"2026-03-23 14:33:02",24.70,51.70,18,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
78,"2026-03-23 14:33:17",24.80,51.60,18,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
79,"2026-03-23 14:33:33",24.80,51.60,16,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
80,"2026-03-23 14:33:53",24.80,51.50,16,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
81,"2026-03-23 14:34:05",24.80,51.40,16,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
82,"2026-03-23 14:34:22",24.80,51.40,23,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
83,"2026-03-23 14:34:39",24.80,51.30,16,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
84,"2026-03-23 14:34:55",24.80,51.40,11,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
85,"2026-03-23 14:35:12",24.80,51.40,16,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
86,"2026-03-23 14:35:29",24.90,51.50,22,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
87,"2026-03-23 14:35:46",24.90,51.70,11,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
88,"2026-03-23 14:36:02",24.90,51.60,14,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
89,"2026-03-23 14:36:19",24.90,51.70,8,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
90,"2026-03-23 14:36:35",24.90,51.80,16,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
91,"2026-03-23 14:36:52",24.90,51.80,16,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
92,"2026-03-23 14:37:09",24.90,51.90,27,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
93,"2026-03-23 14:37:25",25.00,51.90,16,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
94,"2026-03-23 14:37:42",25.00,52.00,14,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
95,"2026-03-23 14:37:59",25.00,52.00,26,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
96,"2026-03-23 14:38:15",25.00,52.10,16,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
97,"2026-03-23 14:38:32",25.00,52.20,16,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
98,"2026-03-23 14:38:49",25.00,52.30,29,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
99,"2026-03-23 14:39:05",25.10,52.50,20,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
100,"2026-03-23 14:39:22",25.10,52.10,15,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
101,"2026-03-23 14:39:39",25.10,52.20,16,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
102,"2026-03-23 14:39:55",25.10,53.50,21,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
103,"2026-03-23 14:40:12",25.10,54.70,30,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
104,"2026-03-23 14:40:29",25.10,54.60,16,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
105,"2026-03-23 14:40:45",25.20,54.00,23,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
106,"2026-03-23 14:41:02",25.10,53.60,13,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
107,"2026-03-23 14:41:18",25.10,53.00,18,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
108,"2026-03-23 14:41:35",25.00,52.60,16,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
109,"2026-03-23 14:41:52",24.90,52.50,20,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
110,"2026-03-23 14:42:08",24.90,52.30,15,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
111,"2026-03-23 14:42:25",24.70,52.20,35,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
112,"2026-03-23 14:42:42",24.70,52.10,13,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
113,"2026-03-23 14:42:58",24.50,52.10,18,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
114,"2026-03-23 14:43:15",24.40,52.00,15,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
115,"2026-03-23 14:43:32",24.20,52.20,22,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
116,"2026-03-23 14:43:49",24.10,52.30,16,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
117,"2026-03-23 14:44:05",24.00,52.40,11,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
118,"2026-03-23 14:44:22",23.90,52.30,27,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
119,"2026-03-23 14:44:38",23.80,52.30,19,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
120,"2026-03-23 14:44:55",23.60,52.30,17,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
121,"2026-03-23 14:45:12",23.50,52.30,21,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
122,"2026-03-23 14:45:28",23.40,52.50,18,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
123,"2026-03-23 14:45:45",23.30,52.40,15,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
124,"2026-03-23 14:46:02",23.30,52.50,24,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
125,"2026-03-23 14:46:18",23.20,52.40,18,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
126,"2026-03-23 14:46:35",23.10,52.50,17,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
127,"2026-03-23 14:46:52",23.10,52.50,15,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
128,"2026-03-23 14:47:08",23.00,52.40,15,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
129,"2026-03-23 14:47:25",22.90,52.50,7,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
130,"2026-03-23 14:47:41",22.90,52.40,11,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
131,"2026-03-23 14:47:58",22.80,52.40,16,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
132,"2026-03-23 14:48:15",22.80,52.40,16,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
133,"2026-03-23 14:48:31",22.70,52.50,18,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
134,"2026-03-23 14:48:48",22.70,52.60,21,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
135,"2026-03-23 14:49:05",22.60,52.60,16,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
136,"2026-03-23 14:49:21",22.60,52.50,21,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
137,"2026-03-23 14:49:38",22.50,52.60,14,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
138,"2026-03-23 14:49:55",22.50,52.60,17,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
139,"2026-03-23 14:50:11",22.40,52.70,17,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
140,"2026-03-23 14:50:28",22.40,52.80,16,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
141,"2026-03-23 14:50:44",22.40,52.90,19,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
142,"2026-03-23 14:51:01",22.40,52.90,17,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
143,"2026-03-23 14:51:18",22.30,52.80,16,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
144,"2026-03-23 14:51:34",22.20,52.80,18,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
145,"2026-03-23 14:51:51",22.20,52.60,13,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
146,"2026-03-23 14:52:08",22.20,52.50,16,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
147,"2026-03-23 14:52:25",22.20,52.60,14,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
148,"2026-03-23 14:52:44",22.10,52.40,16,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
149,"2026-03-23 14:52:56",22.10,52.40,16,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
150,"2026-03-23 14:53:13",22.10,52.50,11,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
151,"2026-03-23 14:53:30",22.10,52.70,14,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
152,"2026-03-23 14:53:46",22.00,52.60,10,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
153,"2026-03-23 14:54:03",22.00,52.80,13,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
154,"2026-03-23 14:54:20",22.00,52.60,17,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
155,"2026-03-23 14:54:36",22.00,52.50,17,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
156,"2026-03-23 14:54:53",21.90,52.50,15,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
157,"2026-03-23 14:55:10",21.90,52.40,16,NORMAL,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
158,"2026-03-23 19:24:02",32.60,70.90,0,WARNING,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
159,"2026-03-23 19:24:19",32.60,70.70,0,WARNING,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
160,"2026-03-23 19:24:36",32.70,70.70,0,WARNING,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
161,"2026-03-23 19:24:52",32.70,70.80,0,WARNING,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
162,"2026-03-23 19:25:09",32.70,70.70,0,WARNING,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
163,"2026-03-23 19:25:26",32.70,70.50,0,WARNING,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
164,"2026-03-23 19:25:42",32.70,70.60,0,WARNING,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
165,"2026-03-23 19:25:59",32.70,70.50,0,WARNING,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
166,"2026-03-23 19:26:16",32.70,70.40,0,WARNING,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
167,"2026-03-23 19:26:32",32.70,70.40,0,WARNING,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
168,"2026-03-23 19:26:49",32.70,70.80,0,WARNING,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
169,"2026-03-23 19:27:06",32.70,70.70,0,WARNING,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
170,"2026-03-23 19:27:22",32.80,70.70,0,WARNING,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
171,"2026-03-23 19:27:39",32.80,70.90,0,WARNING,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
172,"2026-03-23 19:27:56",32.80,70.80,0,WARNING,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
173,"2026-03-23 19:28:13",32.80,71.10,0,WARNING,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
174,"2026-03-23 19:28:29",32.80,70.90,0,WARNING,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
175,"2026-03-23 19:28:46",32.80,71.20,0,WARNING,NORMAL,NORMAL,Automatic,OFF,0,OFF,0,none,ESP32-ZONE-A,
176,"2026-03-23 19:29:04",32.80,70.90,0,WARNING,NORMAL,NORMAL,Automatic,OFF,0,ON,1,temperature,ESP32-ZONE-A,
177,"2026-03-23 19:29:21",32.80,70.30,0,WARNING,NORMAL,NORMAL,Automatic,OFF,0,ON,17,temperature,ESP32-ZONE-A,
178,"2026-03-23 19:29:37",32.80,70.20,0,WARNING,NORMAL,NORMAL,Automatic,OFF,0,ON,34,temperature,ESP32-ZONE-A,
179,"2026-03-23 19:29:54",32.90,70.20,0,WARNING,NORMAL,NORMAL,Automatic,OFF,0,ON,51,temperature,ESP32-ZONE-A,
180,"2026-03-23 19:30:11",32.90,70.10,0,WARNING,NORMAL,NORMAL,Automatic,OFF,0,ON,68,temperature,ESP32-ZONE-A,
181,"2026-03-23 19:30:28",32.90,70.40,0,WARNING,NORMAL,NORMAL,Automatic,OFF,0,ON,84,temperature,ESP32-ZONE-A,
182,"2026-03-23 19:30:44",32.90,70.50,0,WARNING,NORMAL,NORMAL,Automatic,OFF,0,ON,101,temperature,ESP32-ZONE-A,
